Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
30,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,2,Low,English,Pretty much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Very high,English,Pretty much
25,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,,,,High,English,Pretty much
30,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Very much
33,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Pretty much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,2,High,English,Very much
27,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,0,"$40,000 - $49,999",No,7,Low,English,Very much
41,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,17,High,English,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,3,Low,English,Very much
31,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,5,High,English,Very much
40,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
40,Male,Asian Indian,Married,5,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,Low,English,
35,Female,Asian Indian,Living with a partner,4,0,0,0,Muslim,0,0,0,"$50,000 - $59,999",No,2,Very high,Gujarati,
35,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,2,High,English,
38,Female,Asian Indian,Married,3,0,0,0,Hindu,0,0,0,"$70,000 and over",No,10,Low,English,Pretty much
36,Female,Asian Indian,Single,5,0,0,Living with friends/roommates,Catholic,0,0,0,"$0 - $9,999",Yes,36,Low,English,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,
35,Male,Asian Indian,Single,1,0,0,0,Hindu,0,0,0,"$40,000 - $49,999",No,27,Very high,English,Pretty much
42,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Not very much
52,Male,Asian Indian,Married,2,Living with spouse,0,0,Muslim,Employed full time,0,0,"$50,000 - $59,999",No,2,High,English,
59,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,5,Very low,English,Very much
25,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,None,Employed full time,0,0,"$70,000 and over",No,4,High,English,
26,Female,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,Low,English,Pretty much
25,Female,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$10,000 - $19,999",No,2,High,English,
27,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,Low,English,Very much
25,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,
29,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Pretty much
35,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,Very high,English,Very much
27,Male,Asian Indian,Single,3,0,0,Living with friends/roommates,,Employed full time,0,0,"$70,000 and over",No,5,High,English,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Not very much
28,Male,Asian Indian,Single,2,0,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,5,High,English,Not very much
29,Male,Asian Indian,Married,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
75,Female,Asian Indian,Married,5,0,0,0,Hindu,0,0,0,,No,2,Low,English,
26,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,2,High,English,
33,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,2,Low,English,Very much
28,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,
29,Male,Asian Indian,Living with a partner,2,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,High,English,Very much
66,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,Retired,"$30,000 - $39,999",No,2,High,English,
33,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Pretty much
19,Female,Asian Indian,Single,4,0,Living with parents,0,Hindu,0,0,0,"$70,000 and over",No,18,High,English,Very much
30,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Protestant,Employed full time,0,0,"$70,000 and over",No,2,High,English,
35,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,2,High,English,
31,Female,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Pretty much
40,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,3,High,English,
38,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Not very much
26,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,2,Low,English,Very much
29,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,,No,2,Low,English,Very much
37,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,Low,English,Pretty much
37,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,2,High,English,Very much
61,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,5,Very low,English,Pretty much
77,Female,Asian Indian,Married,1,0,0,0,Hindu,0,0,Retired,"$10,000 - $19,999",No,44,High,English,Pretty much
28,Female,Asian Indian,Married,3,Living with spouse,0,0,Protestant,0,0,0,,No,3,High,English,Very much
33,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,9,Low,English,Very much
19,Male,Asian Indian,Single,3,0,0,Living with friends/roommates,None,0,0,0,"$0 - $9,999",Yes,19,Very high,English,Pretty much
79,Male,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$20,000 - $29,999",No,2,Low,English,Very much
72,Female,Asian Indian,Married,6,0,0,0,Hindu,0,0,Retired,"$20,000 - $29,999",No,2,Low,English,Very much
26,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,Very much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Pretty much
39,Male,Asian Indian,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,10,Low,English,Pretty much
26,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,2,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Very high,English,Pretty much
31,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,9,High,English,Pretty much
27,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$20,000 - $29,999",No,4,High,English,Pretty much
65,Male,Asian Indian,Married,5,0,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,24,Low,English,Pretty much
24,Male,Asian Indian,Single,1,0,0,0,Hindu,0,0,0,"$20,000 - $29,999",No,3,High,English,
28,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,,No,6,Low,English,Pretty much
35,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
47,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,13,Very high,English,Very much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,High,English,Very much
27,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,5,Low,English,Pretty much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,5,High,English,
41,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,Very high,English,Very much
29,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,7,High,English,Not very much
29,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Low,English,Pretty much
28,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,Employed part time,0,"$10,000 - $19,999",No,3,Low,English,Pretty much
28,Male,Asian Indian,Single,2,0,0,0,Hindu,Employed full time,0,0,"$10,000 - $19,999",No,6,High,English,Pretty much
35,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$40,000 - $49,999",No,3,Very low,English,
37,Female,Asian Indian,Married,6,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,17,High,English,Very much
31,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,8,High,English,Very much
28,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
30,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,3,Low,English,Pretty much
27,Male,Asian Indian,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,5,High,English,
29,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,Low,English,Not very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Very high,English,
35,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,
37,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,High,English,
32,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,High,English,Pretty much
29,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,Low,English,Very much
22,Female,Asian Indian,Single,1,0,0,Living with friends/roommates,Hindu,0,0,0,"$0 - $9,999",No,3,High,English,
29,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Low,English,Pretty much
32,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,High,English,Very much
28,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,
51,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,25,Very high,English,Pretty much
37,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,5,High,English,Pretty much
31,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
31,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,5,High,English,
30,Male,Asian Indian,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,8,High,English,Very much
25,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,Low,English,Pretty much
27,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,High,English,Pretty much
31,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,Low,English,Pretty much
26,Male,Asian Indian,Single,3,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,4,Low,English,
52,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,Retired,"$70,000 and over",No,5,Very high,English,
19,Female,Asian Indian,Single,4,0,Living with parents,0,Hindu,0,0,0,"$70,000 and over",Yes,12,Very high,English,Very much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,9,High,English,Pretty much
31,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
29,Female,Asian Indian,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$0 - $9,999",No,2,High,English,Very much
28,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,Very high,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,
27,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,3,Low,English,Very much
33,Male,Asian Indian,Married,5,Living with spouse,0,0,Muslim,Employed full time,0,0,"$70,000 and over",No,9,Very high,English,Very much
58,Female,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,6,Low,Gujarati,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,8,High,English,
70,Female,Asian Indian,Married,2,Living with spouse,Living with parents,0,Hindu,0,0,Retired,"$10,000 - $19,999",No,29,Low,Gujarati,Pretty much
29,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,3,High,English,
38,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,14,High,English,Very much
41,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,11,Very high,English,
39,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,9,Low,English,
26,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,4,Very low,English,Pretty much
33,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,10,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Not at all
27,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Not very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
30,Female,Asian Indian,Married,2,0,0,Living with friends/roommates,Hindu,0,Employed part time,0,"$20,000 - $29,999",No,4,Low,English,Very much
32,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
65,Female,Asian Indian,Single,3,0,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,4,Very low,English,
37,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,4,High,English,
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,4,Low,English,Very much
28,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,4,Low,English,Very much
32,Male,Asian Indian,Married,6,Living with spouse,Living with parents,0,Muslim,Employed full time,0,0,"$60,000 - $69,999",No,8,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,6,High,English,Pretty much
30,Male,Asian Indian,Single,1,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,7,High,English,
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$60,000 - $69,999",No,5,Very high,English,Pretty much
28,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,15,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
27,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Not very much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
32,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
40,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,18,High,English,Very much
21,Male,Asian Indian,Single,4,0,0,Living with friends/roommates,Muslim,0,Employed part time,0,"$0 - $9,999",Yes,21,Very high,English,Very much
43,Male,Asian Indian,Married,6,Living with spouse,Living with parents,0,Muslim,Employed full time,0,0,"$70,000 and over",No,22,Very high,English,
