Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
31,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,2,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,8,High,English,Very much
25,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,Low,English,Pretty much
27,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,High,English,Pretty much
31,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,3,Low,English,Pretty much
19,Female,Asian Indian,Single,4,0,Living with parents,0,Hindu,0,0,0,"$70,000 and over",Yes,12,Very high,English,Very much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,9,High,English,Pretty much
31,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
29,Female,Asian Indian,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$0 - $9,999",No,2,High,English,Very much
28,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,Very high,English,Pretty much
27,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,3,Low,English,Very much
33,Male,Asian Indian,Married,5,Living with spouse,0,0,Muslim,Employed full time,0,0,"$70,000 and over",No,9,Very high,English,Very much
58,Female,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,6,Low,Gujarati,Pretty much
70,Female,Asian Indian,Married,2,Living with spouse,Living with parents,0,Hindu,0,0,Retired,"$10,000 - $19,999",No,29,Low,Gujarati,Pretty much
38,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,14,High,English,Very much
26,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,4,Very low,English,Pretty much
33,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,10,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Not at all
27,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Not very much
32,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
30,Female,Asian Indian,Married,2,0,0,Living with friends/roommates,Hindu,0,Employed part time,0,"$20,000 - $29,999",No,4,Low,English,Very much
32,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,4,Low,English,Very much
28,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,4,Low,English,Very much
32,Male,Asian Indian,Married,6,Living with spouse,Living with parents,0,Muslim,Employed full time,0,0,"$60,000 - $69,999",No,8,High,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$60,000 - $69,999",No,6,High,English,Pretty much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$60,000 - $69,999",No,5,Very high,English,Pretty much
28,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,15,High,English,Very much
28,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,High,English,Very much
27,Male,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Not very much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
32,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,4,High,English,Pretty much
40,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,18,High,English,Very much
21,Male,Asian Indian,Single,4,0,0,Living with friends/roommates,Muslim,0,Employed part time,0,"$0 - $9,999",Yes,21,Very high,English,Very much
33,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,High,English,Very much
31,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,High,English,Pretty much
35,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,4,Low,English,Not very much
38,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,Low,English,Pretty much
35,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,11,Low,English,Very much
29,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,5,High,English,Very much
29,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,5,Low,English,Very much
30,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,5,High,English,Pretty much
29,Male,Asian Indian,Married,2,Living with spouse,0,0,Other,Employed full time,0,0,"$70,000 and over",No,7,High,English,Pretty much
28,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Very high,English,Pretty much
76,Female,Asian Indian,Married,3,0,0,0,Hindu,0,0,0,"$70,000 and over",No,0.5,Low,English,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,Low,English,Very much
31,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Low,English,Pretty much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,9,High,English,Pretty much
29,Female,Asian Indian,Living with a partner,2,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
45,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,5,High,English,Very much
29,Female,Asian Indian,Married,2,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,5,High,English,Not very much
28,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$50,000 - $59,999",No,5,Low,English,Pretty much
41,Male,Asian Indian,Married,6,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$40,000 - $49,999",No,5,Very low,Gujarati,Not very much
68,Male,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,Employed part time,0,"$0 - $9,999",No,19,Low,Gujarati,Very much
31,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Very much
48,Male,Asian Indian,Married,4,0,0,0,Hindu,0,Employed part time,0,"$70,000 and over",No,6,Low,English,Pretty much
30,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,9,High,English,Pretty much
31,Male,Asian Indian,Single,2,0,0,Living with friends/roommates,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,6,High,Hindi,Very much
46,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,13,High,English,Not very much
30,Male,Asian Indian,Married,3,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,6,Low,English,Not very much
68,Female,Asian Indian,Living with a partner,8,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,6,Low,Gujarati,Pretty much
63,Male,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,6,Low,Gujarati,Pretty much
25,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,6,Very low,English,Very much
31,Male,Asian Indian,Married,2,Living with spouse,0,0,Other,Employed full time,0,0,"$70,000 and over",No,8,High,English,Very much
44,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,18,High,English,Very much
28,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,6,High,English,Very much
70,Female,Asian Indian,Married,5,Living with spouse,0,0,Hindu,0,0,Retired,"$70,000 and over",No,18,High,English,Pretty much
34,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$50,000 - $59,999",No,14,High,English,Pretty much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,7,Low,English,Pretty much
30,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,8,High,English,Pretty much
47,Male,Asian Indian,Married,4,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$70,000 and over",No,23,High,English,Very much
49,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,22,High,English,Very much
36,Male,Asian Indian,Married,5,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,11,Very high,English,Not very much
33,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Very much
72,Male,Asian Indian,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$60,000 - $69,999",No,47,Very high,English,Very much
33,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,0,"$70,000 and over",No,8,Low,English,Not very much
62,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$0 - $9,999",No,10,High,English,Very much
33,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Pretty much
33,Male,Asian Indian,Married,5,Living with spouse,Living with parents,0,Muslim,Employed full time,0,0,"$60,000 - $69,999",No,8,High,English,Pretty much
73,Male,Asian Indian,Married,5,0,Living with parents,0,Hindu,0,0,Retired,"$70,000 and over",No,20,High,English,Very much
63,Female,Asian Indian,Married,6,Living with spouse,0,0,Muslim,0,0,0,"$0 - $9,999",No,8,Very low,Gujarati,Not very much
63,Male,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,Employed part time,0,"$0 - $9,999",No,8,Very low,Gujarati,Not very much
74,Female,Asian Indian,Married,5,0,0,0,Muslim,0,0,0,"$50,000 - $59,999",No,18,Very low,Gujarati,Pretty much
40,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,18,High,English,Very much
67,Female,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,12,High,Gujarati,Pretty much
40,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Pretty much
29,Female,Asian Indian,Married,3,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",No,5,High,English,Very much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,32,Very high,English,Very much
40,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Very much
65,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$30,000 - $39,999",No,25,Very high,English,Not very much
55,Male,Asian Indian,Single,4,0,0,0,Other,0,0,0,"$70,000 and over",Yes,55,Very high,English,Very much
30,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,High,English,Very much
32,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,10,Low,English,Not very much
35,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,High,English,Very much
34,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,High,English,Pretty much
66,Female,Asian Indian,Married,4,Living with spouse,0,0,Muslim,Employed full time,0,0,"$30,000 - $39,999",No,10,Low,Gujarati,Pretty much
45,Male,Asian Indian,Married,5,Living with spouse,0,0,Muslim,Employed full time,0,0,"$60,000 - $69,999",No,15,Very high,English,Very much
41,Female,Asian Indian,Married,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,20,High,English,Very much
64,Female,Asian Indian,Married,5,0,0,0,Hindu,0,0,0,"$0 - $9,999",No,17,Low,Gujarati,Very much
36,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,13,Very high,English,Very much
75,Male,Asian Indian,Married,8,Living with spouse,0,0,Muslim,0,0,Retired,"$30,000 - $39,999",No,15,Low,Gujarati,Pretty much
80,Male,Asian Indian,Married,5,Living with spouse,0,0,Hindu,0,0,Retired,"$70,000 and over",No,12,High,English,Pretty much
32,Male,Asian Indian,Married,3,Living with spouse,0,0,Hindu,Employed full time,0,0,"$50,000 - $59,999",Yes,12,Very high,English,Pretty much
71,Female,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,0,"$50,000 - $59,999",No,39,Very high,English,Very much
80,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,0,0,Retired,"$50,000 - $59,999",No,39,Very high,English,Very much
27,Female,Asian Indian,Single,1,0,0,0,Hindu,Employed full time,0,0,"$0 - $9,999",Yes,14,Very high,English,Very much
85,Female,Asian Indian,Single,3,0,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,35,Low,Gujarati,Very much
75,Male,Asian Indian,Married,2,Living with spouse,Living with parents,0,Muslim,0,0,Retired,"$10,000 - $19,999",No,29,Low,Gujarati,Very much
37,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,Very high,English,Very much
34,Female,Asian Indian,Married,1,0,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,Very high,English,Pretty much
39,Male,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,12,Very high,English,Very much
54,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,Employed part time,0,"$60,000 - $69,999",No,30,High,English,Very much
40,Female,Asian Indian,Single,2,0,0,0,Catholic,0,0,0,"$20,000 - $29,999",No,21,High,English,Very much
35,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,17,Very high,English,Very much
74,Female,Asian Indian,Married,6,0,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,16,Low,English,Pretty much
72,Female,Asian Indian,Married,4,Living with spouse,0,0,Hindu,0,0,Retired,"$30,000 - $39,999",No,25,Low,Gujarati,Very much
48,Female,Asian Indian,Married,5,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$40,000 - $49,999",No,15,High,English,Very much
80,Male,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,15,High,English,Pretty much
54,Male,Asian Indian,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,30,Very high,English,Very much
70,Male,Asian Indian,Married,8,Living with spouse,0,0,Muslim,0,0,Retired,"$0 - $9,999",No,27,Very low,Gujarati,Very much
50,Male,Asian Indian,Married,5,Living with spouse,Living with parents,0,Hindu,Employed full time,0,0,"$40,000 - $49,999",No,15,Very high,English,Not at all
74,Female,Asian Indian,Single,3,0,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,15,Very low,English,Very much
54,Male,Asian Indian,Married,3,0,0,0,Muslim,Employed full time,0,0,"$40,000 - $49,999",No,15,High,English,Pretty much
77,Male,Asian Indian,Living with a partner,3,Living with spouse,0,0,Muslim,0,0,Retired,"$0 - $9,999",No,30,Very low,Gujarati,Pretty much
76,Female,Asian Indian,Married,3,Living with spouse,0,0,Muslim,0,0,Retired,"$0 - $9,999",No,30,Very low,Gujarati,Pretty much
65,Female,Asian Indian,Married,6,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,15,Very low,Gujarati,Pretty much
39,Male,Asian Indian,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,16,High,English,Very much
65,Male,Asian Indian,Married,6,Living with spouse,0,0,Muslim,0,Employed part time,0,"$10,000 - $19,999",No,16,Low,Gujarati,Pretty much
37,Male,Asian Indian,Single,1,0,0,0,None,0,0,0,"$70,000 and over",No,17,High,English,Pretty much
70,Female,Asian Indian,Married,3,Living with spouse,0,0,Hindu,0,0,Retired,"$0 - $9,999",No,21,High,Hindi,Pretty much
59,Male,Asian Indian,Married,4,Living with spouse,0,0,Muslim,Employed full time,0,0,"$70,000 and over",No,20,High,English,Pretty much
85,Female,Asian Indian,Living with a partner,2,Living with spouse,0,0,Hindu,0,0,Retired,"$10,000 - $19,999",No,30,Very high,Gujarati,Very much
40,Male,Asian Indian,Married,2,Living with spouse,0,0,Hindu,Employed full time,0,0,"$70,000 and over",No,19,High,English,Very much
88,Male,Asian Indian,Living with a partner,2,Living with spouse,0,0,Muslim,0,0,Retired,"$10,000 - $19,999",No,30,High,Gujarati,Pretty much
77,Male,Asian Indian,Living with a partner,2,0,0,0,Muslim,0,0,Retired,"$0 - $9,999",No,22,Low,Gujarati,Very much
